dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1714330800,2024-04-28 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.1,10000,7.41,10.3,9.95,12.04,1015,,,78,2.06,250,,,,,,20,801,Clouds,few clouds,02n
1714334400,2024-04-28 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.04,10000,6.57,9.16,8.63,10.95,1015,,,79,3.09,230,,,,,,0,800,Clear,sky is clear,01n
1714338000,2024-04-28 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.29,10000,5.75,7.65,7.52,9.34,1016,,,84,1.54,180,,,,,,0,800,Clear,sky is clear,01n
1714341600,2024-04-28 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.05,10000,5.85,6.87,6.98,9.45,1016,,,86,2.06,180,,,,,,0,800,Clear,sky is clear,01n
1714345200,2024-04-28 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.9,10000,6.86,7.47,7.52,9.55,1017,,,87,2.57,170,,,,,,22,520,Rain,light intensity shower rain,09n
1714348800,2024-04-29 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.43,10000,6.39,7.31,7.56,9.19,1017,,,87,2.06,190,,,,,,0,800,Clear,sky is clear,01n
1714352400,2024-04-29 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.14,10000,5.94,6.22,6.98,9.19,1018,,,86,3.09,180,,,,,,0,800,Clear,sky is clear,01n
1714356000,2024-04-29 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,7.45,10000,5.43,5.39,6.43,8.34,1018,,,87,3.09,180,,,,,,0,800,Clear,sky is clear,01n
1714359600,2024-04-29 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,7.41,10000,5.39,5.7,6.38,8.34,1018,,,87,2.57,180,,,,,,0,800,Clear,sky is clear,01n
1714363200,2024-04-29 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,6.74,10000,5.06,4.22,5.57,7.6,1018,,,89,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1714366800,2024-04-29 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,6.85,10000,5.17,5.04,5.57,7.6,1019,,,89,2.57,180,,,,,,20,801,Clouds,few clouds,02d
1714370400,2024-04-29 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.67,10000,6.96,6.86,7.33,9.75,1019,,,89,3.09,180,,,,,,20,801,Clouds,few clouds,02d
1714374000,2024-04-29 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.1,10000,8.15,10.41,10.22,12.51,1019,,,82,3.6,180,,,,,,20,801,Clouds,few clouds,02d
1714377600,2024-04-29 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.2,10000,8.67,12.51,12.34,14.2,1020,,,74,2.57,170,,,,,,0,800,Clear,sky is clear,01d
1714381200,2024-04-29 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.18,10000,9.1,14.5,13.95,16.42,1020,,,67,3.6,170,,,,,,20,801,Clouds,few clouds,02d
1714384800,2024-04-29 10:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.82,10000,9.03,15.13,14.95,17.53,1019,,,64,3.6,170,,,,,,20,801,Clouds,few clouds,02d
1714388400,2024-04-29 11:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.64,10000,10.28,17.08,16.95,18.71,1019,,,62,3.6,180,,,,,,40,802,Clouds,scattered clouds,03d
1714392000,2024-04-29 12:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.57,,10.41,18.02,17.56,19.75,1019,,,59,4.35,177,,,,,,76,803,Clouds,broken clouds,04d
1714395600,2024-04-29 13:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,19.15,10000,9.63,18.53,18.29,20.3,1019,,,54,4.12,170,,,,,,40,802,Clouds,scattered clouds,03d
1714399200,2024-04-29 14:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,19.42,10000,9.03,18.75,18.95,20.85,1018,,,51,5.14,190,,,,,,0,800,Clear,sky is clear,01d
1714402800,2024-04-29 15:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,19.31,10000,8.64,18.6,18.55,20.31,1018,,,50,4.12,180,,,,,,0,800,Clear,sky is clear,01d
1714406400,2024-04-29 16:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,19.17,10000,8.51,18.45,18.34,20.32,1018,,,50,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1714410000,2024-04-29 17:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.04,10000,8.87,17.34,17.23,18.64,1018,,,55,5.14,170,,,,,,0,800,Clear,sky is clear,01d
1714413600,2024-04-29 18:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.27,10000,8.42,16.51,16.78,18.06,1017,,,56,3.6,170,,,,,,0,800,Clear,sky is clear,01d
1714417200,2024-04-29 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.16,10000,9.3,14.51,14.45,16.34,1018,,,68,1.03,170,,,,,,0,800,Clear,sky is clear,01d
1714420800,2024-04-29 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.03,10000,9.27,13.39,13.07,15.34,1018,,,73,1.54,200,,,,,,0,800,Clear,sky is clear,01n
1714424400,2024-04-29 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.79,10000,9.44,13.18,12.52,14.82,1019,,,75,2.06,180,,,,,,0,800,Clear,sky is clear,01n
1714428000,2024-04-29 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.02,10000,9.65,12.47,11.96,14.17,1018,,,80,2.06,180,,,,,,0,800,Clear,sky is clear,01n
1714431600,2024-04-29 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.53,10000,9.58,12.95,12.33,14.34,1018,,,77,2.06,180,,,,,,0,800,Clear,sky is clear,01n
1714435200,2024-04-30 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.48,10000,10.29,13,12.54,14.11,1018,,,81,4.12,170,,,,,,100,500,Rain,light rain,10n
1714438800,2024-04-30 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.98,10000,10.34,12.53,12.23,13.71,1018,,,84,2.57,170,,,,,,20,801,Clouds,few clouds,02n
1714442400,2024-04-30 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.67,10000,10.04,12.19,11.68,13.62,1018,,,84,3.6,180,,,,,,75,803,Clouds,broken clouds,04n
1714446000,2024-04-30 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.9,10000,10.09,12.41,11.62,13.64,1017,,,83,3.6,170,,,,,,75,803,Clouds,broken clouds,04n
1714449600,2024-04-30 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.36,10000,9.74,11.84,11.07,13.15,1017,,,84,3.09,170,,,,,,75,803,Clouds,broken clouds,04n
1714453200,2024-04-30 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.03,10000,9.59,11.51,11.07,12.6,1017,,,85,1.54,160,,,,,,20,801,Clouds,few clouds,02d
1714456800,2024-04-30 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.1,10000,10,11.64,10.67,13.08,1016,,,87,2.06,140,,,,,,0,800,Clear,sky is clear,01d
1714460400,2024-04-30 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.15,10000,10.86,12.77,12.56,13.71,1016,,,86,2.06,140,,,,,,0,800,Clear,sky is clear,01d
1714464000,2024-04-30 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.29,10000,11.26,13.92,13.55,15.38,1016,,,82,2.57,130,,,,,,20,801,Clouds,few clouds,02d
1714467600,2024-04-30 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.31,,12.08,15.98,15.34,16.97,1016,,,76,3.48,176,,,,,,77,803,Clouds,broken clouds,04d
1714471200,2024-04-30 10:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.59,10000,12.49,17.28,16.34,18.15,1016,,,72,2.06,160,,,,,,91,500,Rain,light rain,10d
1714474800,2024-04-30 11:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.78,,12.76,18.49,17.56,19.74,1015,,,68,4.52,169,,,,,,93,804,Clouds,overcast clouds,04d
1714478400,2024-04-30 12:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,20.08,10000,12.58,19.76,19.34,20.87,1014,,,62,2.57,200,,,,,,20,801,Clouds,few clouds,02d
1714482000,2024-04-30 13:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,20.68,10000,12.39,20.34,19.95,21.43,1014,,,59,4.12,160,,,,,,20,801,Clouds,few clouds,02d
1714485600,2024-04-30 14:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,21.04,10000,13.24,20.79,20.31,21.98,1013,,,61,4.12,130,,,,,,20,801,Clouds,few clouds,02d
1714489200,2024-04-30 15:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,21.69,10000,13.34,21.46,20.11,23.07,1012,,,59,3.6,160,,,,,,20,801,Clouds,few clouds,02d
1714492800,2024-04-30 16:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,22.15,10000,12.41,21.83,21.62,23.34,1012,,,54,3.6,170,,,,,,97,500,Rain,light rain,10d
1714496400,2024-04-30 17:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,21.08,10000,12.5,20.76,19.75,22.52,1012,,,58,3.09,190,,,,,,0,800,Clear,sky is clear,01d
1714500000,2024-04-30 18:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,20.13,10000,12.38,19.79,18.44,21.43,1011,,,61,2.06,200,,,,,,0,800,Clear,sky is clear,01d
1714503600,2024-04-30 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.66,10000,12.86,18.38,17.33,19.34,1012,,,69,1.03,150,,,,,,0,800,Clear,sky is clear,01d
1714507200,2024-04-30 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.17,10000,13.31,16.98,16.12,18.34,1012,,,78,0,0,,,,,,100,520,Rain,light intensity shower rain,09n
1714510800,2024-04-30 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.03,10000,13.33,15.88,15.31,17.51,1012,,,84,1.03,0,,,,,,20,520,Rain,light intensity shower rain,09n
1714514400,2024-04-30 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.79,10000,12.73,15.57,15.11,16.43,1012,,,82,2.06,250,,,,,,40,520,Rain,light intensity shower rain,09n
1714518000,2024-04-30 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.75,10000,12.43,14.53,13.84,15.38,1012,,,86,2.06,250,,,,,,40,520,Rain,light intensity shower rain,09n
1714521600,2024-05-01 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14,10000,12.22,13.78,13.29,14.82,1012,,,89,0.51,0,,,,,,40,520,Rain,light intensity shower rain,09n
1714525200,2024-05-01 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.81,10000,12.03,13.57,13.08,14.34,1012,,,89,3.6,230,,0.22,,,,40,500,Rain,light rain,10n
1714528800,2024-05-01 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.5,10000,11.55,13.2,12.73,14.34,1011,,,88,1.54,260,,0.34,,,,40,520,Rain,light intensity shower rain,09n
1714532400,2024-05-01 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.83,10000,11.06,12.49,12.18,13.62,1011,,,89,2.57,10,,0.24,,,,20,500,Rain,light rain,10n
1714536000,2024-05-01 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.09,10000,10.5,11.7,11.45,12.89,1010,,,90,1.03,180,,,,,,20,801,Clouds,few clouds,02n
1714539600,2024-05-01 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12,10000,10.41,11.61,11.41,12.89,1010,,,90,1.54,170,,,,,,0,800,Clear,sky is clear,01d
1714543200,2024-05-01 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.15,10000,11.72,12.9,12.23,14.26,1010,,,91,1.54,110,,,,,,0,800,Clear,sky is clear,01d
1714546800,2024-05-01 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.57,10000,12.95,14.43,13.34,15.84,1009,,,90,1.54,80,,,,,,0,800,Clear,sky is clear,01d
1714550400,2024-05-01 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.85,10000,13.95,16.76,14.95,18.06,1009,,,83,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1714554000,2024-05-01 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.26,10000,14.36,18.18,17.18,19.19,1008,,,78,1.54,330,,,,,,0,800,Clear,sky is clear,01d
1714557600,2024-05-01 10:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,19.46,10000,14.71,19.39,18.34,20.84,1008,,,74,2.57,10,,,,,,0,800,Clear,sky is clear,01d
1714561200,2024-05-01 11:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,20.99,10000,15.31,20.97,19.95,21.97,1007,,,70,3.6,20,,,,,,0,800,Clear,sky is clear,01d
1714564800,2024-05-01 12:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,21.98,10000,15.81,22.01,20.95,23.62,1006,,,68,3.09,10,,,,,,0,800,Clear,sky is clear,01d
1714568400,2024-05-01 13:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,23.19,10000,16.49,23.29,22.18,24.19,1005,,,66,3.6,20,,,,,,0,800,Clear,sky is clear,01d
1714572000,2024-05-01 14:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,23.55,10000,16.59,23.66,22.73,24.73,1004,,,65,4.63,10,,,,,,0,800,Clear,sky is clear,01d
1714575600,2024-05-01 15:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,23.69,10000,16.73,23.81,22.89,24.74,1003,,,65,4.12,10,,,,,,0,800,Clear,sky is clear,01d
1714579200,2024-05-01 16:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,24.13,10000,17.14,24.3,22.89,24.76,1002,,,65,4.12,30,,,,,,0,800,Clear,sky is clear,01d
1714582800,2024-05-01 17:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,23.73,10000,17.48,23.93,22.33,24.66,1002,,,68,3.6,360,,,,,,0,800,Clear,sky is clear,01d
1714586400,2024-05-01 18:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,21.57,10000,17.16,21.77,20.57,22.73,1001,,,76,3.09,10,,0.38,,,,0,500,Rain,light rain,10d
1714590000,2024-05-01 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,20.41,10000,17.04,20.62,19.45,21.34,1001,,,81,2.06,360,,0.1,,,,0,500,Rain,light rain,10d
1714593600,2024-05-01 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.97,10000,16.02,19.09,18.24,19.95,1001,,,83,3.09,30,,,,,,0,800,Clear,sky is clear,01n
1714597200,2024-05-01 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,18.04,,15.66,18.15,17.7,19.34,1000,,,86,3.1,35,,,,,,69,803,Clouds,broken clouds,04n
1714600800,2024-05-01 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.44,10000,14.15,17.35,16.41,18.34,1000,,,81,1.54,40,,,,,,0,800,Clear,sky is clear,01n
1714604400,2024-05-01 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.12,,14.13,16.09,15.78,17.34,999,,,88,3.87,79,,,,,,7,800,Clear,sky is clear,01n
1714608000,2024-05-02 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.66,10000,12.97,15.47,14.11,16.95,999,,,84,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1714611600,2024-05-02 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.43,10000,11.94,14.15,13.11,15.67,999,,,85,1.03,100,,,,,,0,800,Clear,sky is clear,01n
1714615200,2024-05-02 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.04,10000,11.56,13.72,13.07,15.11,999,,,85,1.54,180,,,,,,0,800,Clear,sky is clear,01n
1714618800,2024-05-02 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.65,10000,11.18,13.29,11.96,14.95,999,,,85,2.57,180,,,,,,0,800,Clear,sky is clear,01n
1714622400,2024-05-02 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.95,10000,11.01,12.6,11.96,13.64,999,,,88,1.54,250,,,,,,0,800,Clear,sky is clear,01n
1714626000,2024-05-02 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.22,6000,11.45,12.92,11.68,13.95,999,,,89,3.09,280,,,,,,60,803,Clouds,broken clouds,04d
1714629600,2024-05-02 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.37,4500,13.09,14.26,12.73,14.95,999,,,92,1.03,250,,,,,,40,701,Mist,mist,50d
1714633200,2024-05-02 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.93,4500,14.12,15.9,15.22,17.52,999,,,89,2.06,270,,,,,,26,701,Mist,mist,50d
1714636800,2024-05-02 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.57,4500,14.22,16.53,15.01,18.71,999,,,86,4.12,230,,,,,,20,701,Mist,mist,50d
1714640400,2024-05-02 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.48,8000,14,17.37,16.95,19.19,1000,,,80,5.66,250,,,,,,92,804,Clouds,overcast clouds,04d
1714644000,2024-05-02 10:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.49,10000,13.42,17.31,15.34,19.19,1001,,,77,5.14,250,,,,,,0,800,Clear,sky is clear,01d
1714647600,2024-05-02 11:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,17.24,8000,13.37,17.06,14.55,19.71,1001,,,78,4.63,220,,,,,,20,801,Clouds,few clouds,02d
1714651200,2024-05-02 12:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.02,7000,12.95,15.82,14.95,18.04,1001,,,82,5.14,240,,,,,,40,802,Clouds,scattered clouds,03d
1714654800,2024-05-02 13:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.38,10000,12.69,15.17,14.95,16.4,1001,,,84,5.66,260,,,,,,40,500,Rain,light rain,10d
1714658400,2024-05-02 14:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.04,10000,12.97,15.84,15.34,17.33,1001,,,82,4.63,280,,0.16,,,,20,500,Rain,light rain,10d
1714662000,2024-05-02 15:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,16.04,10000,13.16,15.87,15.34,16.97,1001,,,83,5.14,260,,1.25,,,,75,501,Rain,moderate rain,10d
1714665600,2024-05-02 16:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.61,10000,12.74,15.39,14.45,16.4,1002,,,83,6.17,270,,1.33,,,,75,501,Rain,moderate rain,10d
1714669200,2024-05-02 17:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.31,10000,11.65,13.99,13.44,15.38,1002,,,84,6.69,260,,0.44,,,,75,500,Rain,light rain,10d
1714672800,2024-05-02 18:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.19,10000,10.9,12.81,12.23,14.18,1003,,,86,6.17,260,,0.32,,,,75,500,Rain,light rain,10d
1714676400,2024-05-02 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.78,10000,10.32,12.33,12.23,13.62,1004,,,85,6.17,250,,,,,,75,803,Clouds,broken clouds,04d
1714680000,2024-05-02 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.33,10000,10.4,11.92,11.68,13.15,1005,,,88,2.57,260,,0.31,,,,75,520,Rain,light intensity shower rain,09n
1714683600,2024-05-02 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.96,10000,10.04,11.51,11.12,12.6,1005,,,88,4.63,260,,0.33,,,,75,520,Rain,light intensity shower rain,09n
1714687200,2024-05-02 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.36,10000,9.61,10.88,10.51,12.04,1006,,,89,4.63,250,,0.42,,,,75,520,Rain,light intensity shower rain,09n
1714690800,2024-05-02 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.1,9000,9.36,10.59,10.57,11.97,1006,,,89,5.66,250,,0.4,,,,100,520,Rain,light intensity shower rain,09n
1714694400,2024-05-03 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.92,7000,9.18,10.39,10.34,11.42,1006,,,89,7.72,240,,0.28,,,,100,500,Rain,light rain,10n
1714698000,2024-05-03 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.82,8000,9.08,10.28,9.95,11.42,1006,,,89,6.69,250,,,,,,100,500,Rain,light rain,10n
1714701600,2024-05-03 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.74,8000,9.17,10.22,10.01,11.42,1006,,,90,5.14,250,,,,,,100,500,Rain,light rain,10n
1714705200,2024-05-03 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.68,7000,9.11,10.15,10.01,10.95,1006,,,90,6.17,250,,0.1,,,,100,500,Rain,light rain,10n
1714708800,2024-05-03 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.47,10000,8.57,9.87,10.01,10.95,1007,,,88,6.17,240,,0.18,,,,75,500,Rain,light rain,10n
1714712400,2024-05-03 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.1,10000,8.37,9.49,9.45,10.38,1008,,,89,6.17,240,,0.32,,,,75,500,Rain,light rain,10d
1714716000,2024-05-03 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.83,10000,7.94,6.81,9.34,10.31,1008,,,88,6.69,240,,0.61,,,,75,500,Rain,light rain,10d
1714719600,2024-05-03 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.7,10000,7.98,7.36,8.84,10.29,1009,,,89,4.63,220,,0.73,,,,75,500,Rain,light rain,10d
1714723200,2024-05-03 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.97,10000,8.24,6.84,9.4,10.38,1010,,,89,7.2,220,,0.51,,,,75,500,Rain,light rain,10d
1714726800,2024-05-03 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.15,10000,8.42,9.54,9.4,10.67,1010,,,89,5.14,230,,0.25,,,,75,500,Rain,light rain,10d
1714730400,2024-05-03 10:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.47,10000,8.57,9.87,9.76,10.95,1011,,,88,6.17,230,,,,,,75,500,Rain,light rain,10d
1714734000,2024-05-03 11:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.22,10000,8.97,10.64,10.82,12.34,1011,,,86,5.14,230,,,,,,40,500,Rain,light rain,10d
1714737600,2024-05-03 12:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.39,10000,9.23,11.8,11.38,13.44,1012,,,81,6.69,240,,,,,,75,500,Rain,light rain,10d
1714741200,2024-05-03 13:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.7,10000,9.94,13.16,12.49,14.55,1012,,,78,5.66,230,,,,,,75,803,Clouds,broken clouds,04d
1714744800,2024-05-03 14:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,14.67,10000,9.05,13.99,13.95,15.67,1012,,,69,5.66,230,,,,,,75,803,Clouds,broken clouds,04d
1714748400,2024-05-03 15:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.17,10000,8.42,14.41,14.66,16.42,1012,,,64,6.69,250,,,,,,20,801,Clouds,few clouds,02d
1714752000,2024-05-03 16:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.5,10000,8.5,14.75,14.82,16.78,1013,,,63,6.17,220,,,,,,40,802,Clouds,scattered clouds,03d
1714755600,2024-05-03 17:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.39,10000,8.16,14.6,14.75,16.42,1013,,,62,4.63,210,,,,,,20,801,Clouds,few clouds,02d
1714759200,2024-05-03 18:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,15.1,10000,8.12,14.31,14.71,15.87,1013,,,63,3.09,220,,,,,,20,801,Clouds,few clouds,02d
1714762800,2024-05-03 19:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.26,10000,8.33,12.52,12.52,13.9,1013,,,72,2.57,210,,,,,,20,801,Clouds,few clouds,02d
1714766400,2024-05-03 20:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,11.16,10000,7.28,10.34,9.78,11.95,1014,,,77,1.54,180,,,,,,20,801,Clouds,few clouds,02n
1714770000,2024-05-03 21:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.61,10000,7.22,8.31,8.63,11.07,1014,,,85,2.57,180,,,,,,0,800,Clear,sky is clear,01n
1714773600,2024-05-03 22:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.71,10000,7.14,8.43,8.04,11.07,1014,,,84,2.57,180,,,,,,0,800,Clear,sky is clear,01n
1714777200,2024-05-03 23:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.84,10000,7.09,7.75,7.49,10.57,1015,,,83,4.12,180,,,,,,0,800,Clear,sky is clear,01n
1714780800,2024-05-04 00:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,9.11,10000,6.72,7.11,6.93,9.95,1015,,,85,3.6,190,,,,,,0,800,Clear,sky is clear,01n
1714784400,2024-05-04 01:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.6,10000,6.56,6.49,6.38,9.82,1015,,,87,3.6,190,,,,,,0,800,Clear,sky is clear,01n
1714788000,2024-05-04 02:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.24,10000,6.21,6.34,6.68,9.34,1015,,,87,3.09,190,,,,,,0,800,Clear,sky is clear,01n
1714791600,2024-05-04 03:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,7.64,10000,5.95,5.32,6.42,8.71,1014,,,89,3.6,190,,,,,,0,800,Clear,sky is clear,01n
1714795200,2024-05-04 04:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,7.97,10000,6.11,5.72,6.38,8.95,1014,,,88,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1714798800,2024-05-04 05:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.31,10000,6.44,6.43,6.97,9.34,1015,,,88,3.09,180,,,,,,0,800,Clear,sky is clear,01d
1714802400,2024-05-04 06:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,8.8,10000,7.57,7.02,8.29,9.34,1015,,,92,3.09,170,,,,,,0,800,Clear,sky is clear,01d
1714806000,2024-05-04 07:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,10.37,10000,8.13,9.71,9.74,10.86,1015,,,86,3.09,170,,,,,,0,800,Clear,sky is clear,01d
1714809600,2024-05-04 08:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,12.43,10000,9.08,11.82,11.93,13.09,1015,,,80,3.09,160,,,,,,0,800,Clear,sky is clear,01d
1714813200,2024-05-04 09:00:00 +0000 UTC,7200,Brussels,50.847703,4.3572,13.39,10000,9.45,12.8,12.95,14.18,1014,,,77,3.09,160,,,,,,20,801,Clouds,few clouds,02d
